"","brewery_id","X","abv","ibu","id","name","style","ounces","brew_name","city","state","city_state"
"1",0,1493,0.045,50,2692,"Get Together","American IPA",16,"NorthGate Brewing ","Minneapolis"," MN","Minneapolis  MN"
"2",0,1494,0.049,26,2691,"Maggie's Leap","Milk / Sweet Stout",16,"NorthGate Brewing ","Minneapolis"," MN","Minneapolis  MN"
"3",0,1495,0.048,19,2690,"Wall's End","English Brown Ale",16,"NorthGate Brewing ","Minneapolis"," MN","Minneapolis  MN"
"4",0,1496,0.06,38,2689,"Pumpion","Pumpkin Ale",16,"NorthGate Brewing ","Minneapolis"," MN","Minneapolis  MN"
"5",0,1497,0.06,25,2688,"Stronghold","American Porter",16,"NorthGate Brewing ","Minneapolis"," MN","Minneapolis  MN"
"6",0,1498,0.056,47,2687,"Parapet ESB","Extra Special / Strong Bitter (ESB)",16,"NorthGate Brewing ","Minneapolis"," MN","Minneapolis  MN"
"7",1,69,0.08,68,2686,"Citra Ass Down","American Double / Imperial IPA",16,"Against the Grain Brewery","Louisville"," KY","Louisville  KY"
"8",1,70,0.125,80,2685,"London Balling","English Barleywine",16,"Against the Grain Brewery","Louisville"," KY","Louisville  KY"
"9",1,71,0.077,25,2684,"35 K","Milk / Sweet Stout",16,"Against the Grain Brewery","Louisville"," KY","Louisville  KY"
"10",1,72,0.042,42,2683,"A Beer","American Pale Ale (APA)",16,"Against the Grain Brewery","Louisville"," KY","Louisville  KY"
"11",1,73,0.05,25,2682,"Rules are Rules","German Pilsener",16,"Against the Grain Brewery","Louisville"," KY","Louisville  KY"
"12",1,74,0.066,21,2681,"Flesh Gourd'n","Pumpkin Ale",16,"Against the Grain Brewery","Louisville"," KY","Louisville  KY"
"13",1,75,0.04,13,2680,"Sho'nuff","Belgian Pale Ale",16,"Against the Grain Brewery","Louisville"," KY","Louisville  KY"
"14",1,76,0.055,17,2679,"Bloody Show","American Pilsner",16,"Against the Grain Brewery","Louisville"," KY","Louisville  KY"
"15",1,77,0.076,68,2678,"Rico Sauvin","American Double / Imperial IPA",16,"Against the Grain Brewery","Louisville"," KY","Louisville  KY"
"16",1,78,0.051,38,2677,"Coq de la Marche","Saison / Farmhouse Ale",16,"Against the Grain Brewery","Louisville"," KY","Louisville  KY"
"17",1,79,0.065,NA,2676,"Kamen Knuddeln","American Wild Ale",16,"Against the Grain Brewery","Louisville"," KY","Louisville  KY"
"18",1,80,0.06,65,2675,"Pile of Face","American IPA",16,"Against the Grain Brewery","Louisville"," KY","Louisville  KY"
"19",1,81,0.05,20,2674,"The Brown Note","English Brown Ale",16,"Against the Grain Brewery","Louisville"," KY","Louisville  KY"
"20",2,1118,0.052,18,2673,"House Lager","Keller Bier / Zwickel Bier",16,"Jack's Abby Craft Lagers","Framingham"," MA","Framingham  MA"
"21",2,1119,0.048,15,2672,"Leisure Time","American Pale Lager",12,"Jack's Abby Craft Lagers","Framingham"," MA","Framingham  MA"
"22",2,1120,0.072,80,2671,"Excess IPL","American India Pale Lager",16,"Jack's Abby Craft Lagers","Framingham"," MA","Framingham  MA"
"23",2,1121,0.067,65,2670,"Hoponius Union","American India Pale Lager",12,"Jack's Abby Craft Lagers","Framingham"," MA","Framingham  MA"
"24",2,1122,0.049,45,2669,"Calyptra","American India Pale Lager",12,"Jack's Abby Craft Lagers","Framingham"," MA","Framingham  MA"
"25",3,1335,0.08,100,2668,"Habitus (2014)","American Double / Imperial IPA",16,"Mike Hess Brewing Company","San Diego"," CA","San Diego  CA"
"26",3,1336,0.075,85,2667,"Solis","American IPA",16,"Mike Hess Brewing Company","San Diego"," CA","San Diego  CA"
"27",3,1337,0.06,24,2666,"Jucundus","Wheat Ale",16,"Mike Hess Brewing Company","San Diego"," CA","San Diego  CA"
"28",3,1338,0.08,100,2664,"Habitus","American Double / Imperial IPA",16,"Mike Hess Brewing Company","San Diego"," CA","San Diego  CA"
"29",3,1339,0.063,30,2663,"Grazias","Cream Ale",16,"Mike Hess Brewing Company","San Diego"," CA","San Diego  CA"
"30",3,1340,0.058,28,2662,"Claritas","Kölsch",16,"Mike Hess Brewing Company","San Diego"," CA","San Diego  CA"
"31",4,837,0.047,19,2661,"Park","American Pale Wheat Ale",12,"Fort Point Beer Company","San Francisco"," CA","San Francisco  CA"
"32",4,838,0.056,16,2660,"Westfalia","American Amber / Red Ale",12,"Fort Point Beer Company","San Francisco"," CA","San Francisco  CA"
"33",4,839,0.046,17,2659,"KSA","Kölsch",12,"Fort Point Beer Company","San Francisco"," CA","San Francisco  CA"
"34",4,840,0.063,42,2658,"Villager","American IPA",12,"Fort Point Beer Company","San Francisco"," CA","San Francisco  CA"
"35",5,492,0.093,NA,2657,"Blackbeard","American Double / Imperial Stout",12,"COAST Brewing Company","Charleston"," SC","Charleston  SC"
"36",5,493,0.062,NA,2656,"Rye Knot","American Brown Ale",12,"COAST Brewing Company","Charleston"," SC","Charleston  SC"
"37",5,494,0.06,NA,2655,"Dead Arm","American Pale Ale (APA)",12,"COAST Brewing Company","Charleston"," SC","Charleston  SC"
"38",5,495,0.048,NA,2654,"32°/50° Kölsch ","Kölsch",16,"COAST Brewing Company","Charleston"," SC","Charleston  SC"
"39",5,496,0.077,NA,2653,"HopArt","American IPA",16,"COAST Brewing Company","Charleston"," SC","Charleston  SC"
"40",5,497,0.097,NA,2652,"Boy King","American Double / Imperial IPA",16,"COAST Brewing Company","Charleston"," SC","Charleston  SC"
"41",6,948,0.05,NA,2650,"Denver Pale Ale (Artist Series No. 1)","American Pale Ale (APA)",12,"Great Divide Brewing Company","Denver"," CO","Denver  CO"
"42",6,949,0.087,NA,2649,"Hibernation Ale","Old Ale",12,"Great Divide Brewing Company","Denver"," CO","Denver  CO"
"43",6,950,0.061,NA,2648,"Whitewater","American Pale Wheat Ale",12,"Great Divide Brewing Company","Denver"," CO","Denver  CO"
"44",6,951,0.071,NA,2647,"Rumble","American IPA",12,"Great Divide Brewing Company","Denver"," CO","Denver  CO"
"45",6,952,0.083,NA,2646,"Orabelle","Tripel",12,"Great Divide Brewing Company","Denver"," CO","Denver  CO"
"46",6,953,0.05,NA,2645,"Lasso","American IPA",12,"Great Divide Brewing Company","Denver"," CO","Denver  CO"
"47",6,954,0.095,75,2644,"Yeti  Imperial Stout","Russian Imperial Stout",12,"Great Divide Brewing Company","Denver"," CO","Denver  CO"
"48",6,955,0.073,NA,2643,"Colette","Saison / Farmhouse Ale",12,"Great Divide Brewing Company","Denver"," CO","Denver  CO"
"49",6,956,0.071,NA,2642,"Titan IPA","American IPA",12,"Great Divide Brewing Company","Denver"," CO","Denver  CO"
"50",7,2125,0.065,35,2640,"Peck's Porter","American Porter",16,"Tapistry Brewing","Bridgman"," MI","Bridgman  MI"
"51",7,2126,0.07,NA,2448,"Reactor","American IPA",16,"Tapistry Brewing","Bridgman"," MI","Bridgman  MI"
"52",7,2127,0.057,NA,2447,"Mr. Orange","Witbier",16,"Tapistry Brewing","Bridgman"," MI","Bridgman  MI"
"53",8,246,0.08,54,2639,"Dark Star","American Stout",16,"Big Lake Brewing","Holland"," MI","Holland  MI"
"54",8,247,0.062,NA,2469,"Ryecoe","American IPA",16,"Big Lake Brewing","Holland"," MI","Holland  MI"
"55",9,2164,0.052,NA,2638,"G. B. Russo’s Italian Pistachio Pale Ale","American Pale Ale (APA)",16,"The Mitten Brewing Company","Grand Rapids"," MI","Grand Rapids  MI"
"56",10,388,0.067,NA,2637,"Belfort","Saison / Farmhouse Ale",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"57",10,389,0.06,NA,2636,"Star Runner","Belgian Pale Ale",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"58",10,390,0.098,NA,2598,"Tart Side of the Barrel","American Double / Imperial Stout",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"59",10,391,0.06,NA,2597,"Linnaeus Mango IPA","American IPA",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"60",10,392,0.07,NA,2548,"Beasts A'Burnin'","Rauchbier",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"61",10,393,0.077,NA,2542,"Verdun","Bière de Garde",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"62",10,394,0.065,NA,2541,"Barrel Aged Triomphe","Belgian IPA",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"63",10,395,0.065,NA,2504,"Cherry Doppelbock","Doppelbock",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"64",10,396,0.065,NA,2500,"Tropical Saison","Saison / Farmhouse Ale",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"65",10,397,0.065,NA,2499,"Beach Patrol","Witbier",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"66",10,398,0.05,NA,2498,"Nuit Serpent","Belgian IPA",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"67",10,399,0.09,NA,2481,"Paris","Saison / Farmhouse Ale",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"68",10,400,0.055,NA,2476,"The Grand Army","Belgian IPA",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"69",10,401,0.059,NA,2467,"Acidulated Trip","Saison / Farmhouse Ale",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"70",10,402,0.066,NA,2466,"Root Stock","Rye Beer",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"71",10,403,0.041,NA,2465,"Mind Games","Dunkelweizen",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"72",10,404,0.082,NA,2433,"Sous Chef","Belgian Strong Pale Ale",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"73",10,405,0.065,NA,2418,"Dubbelicious","Dubbel",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"74",10,406,0.062,NA,2416,"Psychopomp","Belgian Dark Ale",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"75",10,407,NA,NA,2382,"Fat Paczki","Belgian Dark Ale",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"76",10,408,NA,NA,2381,"Earth-Like Planets","Belgian Pale Ale",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"77",10,409,0.061,NA,2290,"Ski Patrol","Witbier",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"78",10,410,0.063,NA,2241,"Viking Ice Hole","Oatmeal Stout",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"79",10,411,0.056,NA,2240,"Rye Porter","American Porter",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"80",10,412,0.099,NA,2137,"Wizard Burial Ground","Quadrupel (Quad)",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"81",10,413,0.051,NA,2101,"Smoky Wheat","Rauchbier",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"82",10,414,0.062,NA,2092,"BRIPA","Belgian IPA",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"83",10,415,0.062,NA,2091,"Mela","Belgian Dark Ale",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"84",10,416,0.053,NA,2086,"W.I.P.A Snappa","Belgian IPA",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"85",10,417,0.063,NA,2023,"Pepper in the Rye","Rye Beer",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"86",10,418,0.064,NA,2006,"Moe Lasses'","American Stout",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"87",10,419,0.07,NA,1997,"Pumpkin Tart","Fruit / Vegetable Beer",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"88",10,420,0.067,NA,1977,"Undertaker","Belgian Dark Ale",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"89",10,421,0.067,NA,1976,"Undertaker (2014)","Belgian Dark Ale",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"90",10,422,0.05,NA,1974,"Coq D'Or","Belgian Pale Ale",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"91",10,423,0.06,NA,1973,"North French","Bière de Garde",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"92",10,424,0.065,NA,1959,"Agent a Deux","Belgian Dark Ale",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"93",10,425,0.045,NA,1958,"Belgian Wit","Witbier",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"94",10,426,0.063,NA,1949,"Pothole Stout","American Stout",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"95",10,427,0.093,NA,1947,"Tree Bucket","Belgian IPA",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"96",10,428,0.073,NA,1785,"Le Flaneur Ale","American Wild Ale",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"97",10,429,0.056,NA,1651,"Maize & Blueberry","Fruit / Vegetable Beer",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"98",10,430,0.093,NA,1443,"Trebuchet Double IPA","American Double / Imperial IPA",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"99",10,431,0.065,NA,1352,"Contemplation","Bière de Garde",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"100",10,432,0.05,NA,1267,"Black Rabbit","American Black Ale",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"101",10,433,0.09,NA,1266,"Zaison","Saison / Farmhouse Ale",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"102",10,434,0.082,NA,1178,"Vivant Tripel","Tripel",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"103",10,435,0.098,NA,1136,"Tart Side of the Moon","Belgian Dark Ale",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"104",10,436,0.06,NA,1044,"Big Red Coq","American Amber / Red Ale",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"105",10,437,0.099,NA,1033,"Hubris Quadrupel Anniversary Ale","Quadrupel (Quad)",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"106",10,438,0.095,NA,1031,"Plow Horse Belgian Style Imperial Stout","American Double / Imperial Stout",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"107",10,439,0.092,NA,909,"Escoffier Bretta Ale","American Wild Ale",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"108",10,440,0.065,NA,873,"Contemplation (2012)","Bière de Garde",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"109",10,441,0.099,NA,860,"Vivant Belgian Style Imperial Stout (2012)","Russian Imperial Stout",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"110",10,442,0.062,NA,677,"Big Red Coq (2012)","American Amber / Red Ale",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"111",10,443,0.09,NA,671,"Zaison (2012)","Saison / Farmhouse Ale",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"112",10,444,0.092,NA,670,"Vivant Tripel (2012)","Tripel",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"113",10,445,0.097,NA,669,"Trebuchet Double IPA (2012)","Belgian IPA",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"114",10,446,0.085,NA,627,"Kludde","Belgian Strong Dark Ale",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"115",10,447,0.055,NA,387,"Farm Hand","Saison / Farmhouse Ale",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"116",10,448,0.06,NA,385,"Solitude","Belgian Pale Ale",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"117",10,449,0.065,NA,384,"Triomphe","Belgian IPA",16,"Brewery Vivant","Grand Rapids"," MI","Grand Rapids  MI"
"118",11,1640,0.041,12,2635,"Sparkle","American Pale Lager",16,"Petoskey Brewing","Petoskey"," MI","Petoskey  MI"
"119",11,1641,0.059,25,1404,"North 45 Amber Ale","American Amber / Red Ale",16,"Petoskey Brewing","Petoskey"," MI","Petoskey  MI"
"120",11,1642,0.069,20,1403,"Horny Monk","Dubbel",16,"Petoskey Brewing","Petoskey"," MI","Petoskey  MI"
"121",11,1643,0.067,74,1402,"Mind's Eye PA","American IPA",16,"Petoskey Brewing","Petoskey"," MI","Petoskey  MI"
"122",12,287,0.048,47,2634,"Nordskye ","American IPA",12,"Blackrocks Brewery","Marquette"," MI","Marquette  MI"
"123",12,288,0.06,30,2153,"North Third Stout","Foreign / Export Stout",12,"Blackrocks Brewery","Marquette"," MI","Marquette  MI"
"124",12,289,0.052,NA,1953,"Honey Lav","American Pale Wheat Ale",12,"Blackrocks Brewery","Marquette"," MI","Marquette  MI"
"125",12,290,0.068,NA,1496,"Coconut Brown Ale","American Brown Ale",12,"Blackrocks Brewery","Marquette"," MI","Marquette  MI"
"126",12,291,0.07,51,1481,"51K IPA","American IPA",12,"Blackrocks Brewery","Marquette"," MI","Marquette  MI"
"127",12,292,0.055,NA,1480,"Grand Rabbits","Cream Ale",12,"Blackrocks Brewery","Marquette"," MI","Marquette  MI"
"128",13,1627,0.055,10,2633,"Hotbox Brown","American Brown Ale",12,"Perrin Brewing Company","Comstock Park"," MI","Comstock Park  MI"
"129",13,1628,0.048,15,2632,"Gold","American Blonde Ale",12,"Perrin Brewing Company","Comstock Park"," MI","Comstock Park  MI"
"130",13,1629,0.058,NA,2631,"Black","American Black Ale",12,"Perrin Brewing Company","Comstock Park"," MI","Comstock Park  MI"
"131",13,1630,0.065,65,2630,"98 Problems (Cuz A Hop Ain't One)","American IPA",12,"Perrin Brewing Company","Comstock Park"," MI","Comstock Park  MI"
"132",13,1631,0.05,40,2629,"Veteran’s Pale Ale (VPA)","American Pale Ale (APA)",12,"Perrin Brewing Company","Comstock Park"," MI","Comstock Park  MI"
"133",13,1632,0.05,35,2628,"Grapefruit IPA","American IPA",12,"Perrin Brewing Company","Comstock Park"," MI","Comstock Park  MI"
"134",14,2388,0.058,72,2627,"Train Hopper","American IPA",12,"Witch's Hat Brewing Company","South Lyon"," MI","South Lyon  MI"
"135",14,2389,0.045,NA,2626,"Edward’s Portly Brown","American Brown Ale",12,"Witch's Hat Brewing Company","South Lyon"," MI","South Lyon  MI"
"136",15,841,0.085,50,2625,"Dirty Bastard","Scotch Ale / Wee Heavy",12,"Founders Brewing Company","Grand Rapids"," MI","Grand Rapids  MI"
"137",15,842,0.072,65,1565,"Centennial IPA","American IPA",12,"Founders Brewing Company","Grand Rapids"," MI","Grand Rapids  MI"
"138",15,843,0.047,42,1223,"All Day IPA","American IPA",12,"Founders Brewing Company","Grand Rapids"," MI","Grand Rapids  MI"
"139",16,809,0.065,NA,2624,"Deflator","Doppelbock",16,"Flat 12 Bierwerks","Indianapolis"," IN","Indianapolis  IN"
"140",16,810,0.05,27,2284,"Hinchtown Hammer Down","American Blonde Ale",16,"Flat 12 Bierwerks","Indianapolis"," IN","Indianapolis  IN"
"141",16,811,0.06,104,1610,"Half Cycle IPA","American IPA",16,"Flat 12 Bierwerks","Indianapolis"," IN","Indianapolis  IN"
"142",17,2187,0.058,20,2623,"Cafe Leche","American Porter",16,"Tin Man Brewing Company","Evansville"," IN","Evansville  IN"
"143",17,2188,0.052,12,2622,"Damascene Apricot Sour","Fruit / Vegetable Beer",16,"Tin Man Brewing Company","Evansville"," IN","Evansville  IN"
"144",17,2189,0.12,90,2621,"Csar","Russian Imperial Stout",16,"Tin Man Brewing Company","Evansville"," IN","Evansville  IN"
"145",17,2190,0.055,NA,1817,"Klingon Warnog Roggen Dunkel","Roggenbier",16,"Tin Man Brewing Company","Evansville"," IN","Evansville  IN"
"146",17,2191,0.085,115,1449,"Overlord Imperial IPA","American Double / Imperial IPA",16,"Tin Man Brewing Company","Evansville"," IN","Evansville  IN"
"147",17,2192,0.058,36,951,"Alloy","American IPA",16,"Tin Man Brewing Company","Evansville"," IN","Evansville  IN"
"148",17,2193,0.051,22,950,"Rivet Irish Red Ale","Irish Red Ale",16,"Tin Man Brewing Company","Evansville"," IN","Evansville  IN"
"149",17,2194,0.052,50,949,"3 Gear Robust Porter","American Porter",16,"Tin Man Brewing Company","Evansville"," IN","Evansville  IN"
"150",17,2195,0.045,35,948,"Circuit Bohemian Pilsner","Czech Pilsener",16,"Tin Man Brewing Company","Evansville"," IN","Evansville  IN"
"151",18,275,0.072,75,2620,"Saucy Intruder","Rye Beer",16,"Black Acre Brewing Co.","Indianapolis"," IN","Indianapolis  IN"
"152",19,386,0.058,NA,2619,"Insert Hop Reference","American Pale Ale (APA)",16,"Brew Link Brewing","Plainfield"," IN","Plainfield  IN"
"153",20,191,0.07,46,2618,"Thai.p.a","American IPA",16,"Bare Hands Brewery","Granger"," IN","Granger  IN"
"154",21,2179,0.055,64,2617,"Citra Faced","American Pale Wheat Ale",16,"Three Pints Brewing","Martinsville"," IN","Martinsville  IN"
"155",21,2180,0.055,31,2616,"Pole Barn Stout","Oatmeal Stout",16,"Three Pints Brewing","Martinsville"," IN","Martinsville  IN"
"156",21,2181,0.054,37,2615,"Pale","American Pale Ale (APA)",16,"Three Pints Brewing","Martinsville"," IN","Martinsville  IN"
"157",21,2182,0.053,27,2614,"Yoshi's Nectar","California Common / Steam Beer",16,"Three Pints Brewing","Martinsville"," IN","Martinsville  IN"
"158",22,847,0.055,NA,2613,"Feel Like Maplin' Love","Oatmeal Stout",16,"Four Fathers Brewing ","Valparaiso"," IN","Valparaiso  IN"
"159",22,848,0.05,NA,2612,"Father's Beer","Belgian Pale Ale",16,"Four Fathers Brewing ","Valparaiso"," IN","Valparaiso  IN"
"160",22,849,0.06,NA,2611,"The 26th","American IPA",16,"Four Fathers Brewing ","Valparaiso"," IN","Valparaiso  IN"
"161",22,850,0.064,90,2610,"The Gadget","American IPA",16,"Four Fathers Brewing ","Valparaiso"," IN","Valparaiso  IN"
"162",23,1110,0.058,58,2609,"Tribute","American Pale Ale (APA)",12,"Indiana City Brewing","Indianapolis"," IN","Indianapolis  IN"
"163",24,475,0.065,NA,2608,"Wrath of Pele","American Brown Ale",16,"Burn 'Em Brewing","Michigan City"," IN","Michigan City  IN"
"164",24,476,0.068,NA,2607,"Black Beer'd","American Black Ale",16,"Burn 'Em Brewing","Michigan City"," IN","Michigan City  IN"
"165",24,477,0.078,NA,2606,"Mr. Tea","Fruit / Vegetable Beer",24,"Burn 'Em Brewing","Michigan City"," IN","Michigan City  IN"
"166",24,478,0.055,40,2478,"Pale Alement","American Pale Ale (APA)",12,"Burn 'Em Brewing","Michigan City"," IN","Michigan City  IN"
"167",24,479,0.099,115,2471,"Hopkick Dropkick","American Double / Imperial IPA",12,"Burn 'Em Brewing","Michigan City"," IN","Michigan City  IN"
"168",24,480,0.06,NA,2470,"Kreamed Corn","Cream Ale",12,"Burn 'Em Brewing","Michigan City"," IN","Michigan City  IN"
"169",24,481,0.065,NA,2464,"Coconoats","American Pale Wheat Ale",16,"Burn 'Em Brewing","Michigan City"," IN","Michigan City  IN"
"170",24,482,0.068,16,2160,"Joey Wheat","American Pale Wheat Ale",16,"Burn 'Em Brewing","Michigan City"," IN","Michigan City  IN"
"171",24,483,0.072,86,2158,"3:33 Black IPA","American IPA",16,"Burn 'Em Brewing","Michigan City"," IN","Michigan City  IN"
"172",24,484,0.068,NA,2072,"MCA","American IPA",16,"Burn 'Em Brewing","Michigan City"," IN","Michigan City  IN"
"173",24,485,0.055,40,2054,"Pale Alement","American Pale Ale (APA)",16,"Burn 'Em Brewing","Michigan City"," IN","Michigan City  IN"
"174",25,2032,0.052,29,2605,"Tip Off","Altbier",16,"Sun King Brewing Company","Indianapolis"," IN","Indianapolis  IN"
"175",25,2033,0.054,NA,2215,"Java Mac","Scottish Ale",16,"Sun King Brewing Company","Indianapolis"," IN","Indianapolis  IN"
"176",25,2034,0.054,23,2164,"Cowbell","American Porter",16,"Sun King Brewing Company","Indianapolis"," IN","Indianapolis  IN"
"177",25,2035,0.058,20,2085,"Hop Up Offa That Brett (2014)","Belgian Pale Ale",16,"Sun King Brewing Company","Indianapolis"," IN","Indianapolis  IN"
"178",25,2036,0.083,23,2084,"PV Muckle (2013)","Scotch Ale / Wee Heavy",16,"Sun King Brewing Company","Indianapolis"," IN","Indianapolis  IN"
"179",25,2037,0.099,36,2083,"Bourbon Barrel Batch 666: Sympathy for the Devil","Belgian Dark Ale",16,"Sun King Brewing Company","Indianapolis"," IN","Indianapolis  IN"
"180",25,2038,0.09,30,2082,"Whip Fight","Scotch Ale / Wee Heavy",16,"Sun King Brewing Company","Indianapolis"," IN","Indianapolis  IN"
"181",25,2039,0.053,23,2081,"Port Barrel Wee Mac ","Scotch Ale / Wee Heavy",16,"Sun King Brewing Company","Indianapolis"," IN","Indianapolis  IN"
"182",25,2040,0.064,75,2001,"Fistful Of Hops Red","American IPA",16,"Sun King Brewing Company","Indianapolis"," IN","Indianapolis  IN"
"183",25,2041,0.063,75,2000,"Fistful of Hops Orange","American IPA",16,"Sun King Brewing Company","Indianapolis"," IN","Indianapolis  IN"
"184",25,2042,0.064,75,1999,"Fistful Of Hops Blue","American IPA",16,"Sun King Brewing Company","Indianapolis"," IN","Indianapolis  IN"
"185",25,2043,0.064,75,1996,"Fistful of Hops Green","American IPA",16,"Sun King Brewing Company","Indianapolis"," IN","Indianapolis  IN"
"186",25,2044,NA,NA,1948,"30 Min Coma","Belgian IPA",16,"Sun King Brewing Company","Indianapolis"," IN","Indianapolis  IN"
"187",25,2045,0.09,30,1656,"Wee Muckle","Scotch Ale / Wee Heavy",16,"Sun King Brewing Company","Indianapolis"," IN","Indianapolis  IN"
"188",25,2046,0.065,55,1599,"Royal Brat","Extra Special / Strong Bitter (ESB)",16,"Sun King Brewing Company","Indianapolis"," IN","Indianapolis  IN"
"189",25,2047,0.075,77,1420,"Grapefruit Jungle (GFJ)","American IPA",16,"Sun King Brewing Company","Indianapolis"," IN","Indianapolis  IN"
"190",25,2048,0.056,50,1389,"Osiris Pale Ale","American Pale Ale (APA)",16,"Sun King Brewing Company","Indianapolis"," IN","Indianapolis  IN"
"191",25,2049,0.099,75,1367,"Bourbon Barrel Aged Timmie","Russian Imperial Stout",16,"Sun King Brewing Company","Indianapolis"," IN","Indianapolis  IN"
"192",25,2050,0.063,23,1366,"Stupid Sexy Flanders","Flanders Oud Bruin",16,"Sun King Brewing Company","Indianapolis"," IN","Indianapolis  IN"
"193",25,2051,NA,NA,1347,"Bourbon Barrel Cowbell","American Porter",16,"Sun King Brewing Company","Indianapolis"," IN","Indianapolis  IN"
"194",25,2052,0.054,NA,1314,"Popcorn Pilsner","German Pilsener",16,"Sun King Brewing Company","Indianapolis"," IN","Indianapolis  IN"
"195",25,2053,0.071,27,1128,"Ring of Dingle","Irish Dry Stout",16,"Sun King Brewing Company","Indianapolis"," IN","Indianapolis  IN"
"196",25,2054,0.054,23,1127,"Bourbon Barrel Wee Mac","Scottish Ale",16,"Sun King Brewing Company","Indianapolis"," IN","Indianapolis  IN"
"197",25,2055,0.099,60,1049,"Bourbon Barrel Johan","English Barleywine",16,"Sun King Brewing Company","Indianapolis"," IN","Indianapolis  IN"
"198",25,2056,0.07,NA,934,"The Deuce","American Brown Ale",16,"Sun King Brewing Company","Indianapolis"," IN","Indianapolis  IN"
